date,formula,direction,entry,pnl_pts,reason,held_bars,gap
2024-04-08,01_gap,long,20413.31,4.8400000000001455,time_1330,264,83.80428571429002
2024-04-09,01_gap,long,20586.84,148.0,tp,104,169.29714285714363
2024-04-15,01_gap,short,20575.41,79.20000000000073,time_1330,264,-163.40857142857203
2024-04-16,01_gap,short,20279.18,148.0,tp,14,-164.66857142857407
2024-04-17,01_gap,long,20083.31,148.0,tp,111,178.0
2024-04-18,01_gap,short,20089.65,-52.0,stop,15,-126.40571428571639
2024-04-19,01_gap,short,19907.53,148.0,tp,30,-401.29142857143233
2024-04-23,01_gap,long,19690.29,-52.0,stop,4,275.130000000001
2024-04-24,01_gap,long,19925.3,148.0,tp,56,316.45000000000437
2024-04-25,01_gap,short,19917.34,-52.0,stop,2,-198.04571428571944
2024-04-26,01_gap,long,20123.04,21.479999999999563,time_1330,264,264.14857142857363
2024-04-29,01_gap,long,20327.07,148.0,tp,57,208.7457142857129
2024-05-03,01_gap,long,20469.55,-52.0,stop,76,254.778571428571
2024-05-06,01_gap,long,20578.45,-52.0,stop,6,235.78857142857305
2024-05-07,01_gap,long,20680.51,-52.0,stop,10,154.80285714285856
2024-05-13,01_gap,long,20914.1,-52.0,stop,8,214.40285714285346
2024-05-15,01_gap,long,21153.57,148.0,tp,84,164.84714285714654
2024-05-16,01_gap,long,21425.92,-52.0,stop,65,273.99285714285725
2024-05-23,01_gap,long,21649.84,-52.0,stop,2,103.15142857142564
2024-05-24,01_gap,short,21393.44,-52.0,stop,2,-207.70714285714712
2024-05-27,01_gap,long,21768.5,32.900000000001455,time_1330,264,198.4314285714281
2024-05-30,01_gap,short,21417.78,-52.0,stop,11,-244.78571428571377
2024-05-31,01_gap,long,21471.32,-52.0,stop,102,98.70285714285637
2024-06-03,01_gap,long,21512.0,-52.0,stop,3,331.1814285714281
2024-06-06,01_gap,long,21924.86,-52.0,stop,6,444.00285714285565
2024-06-11,01_gap,long,21947.16,-52.0,stop,15,107.71999999999753
2024-06-12,01_gap,long,21890.34,148.0,tp,175,93.44571428571362
2024-06-13,01_gap,long,22338.25,-52.0,stop,75,278.59142857142797
2024-06-18,01_gap,long,22719.87,-52.0,stop,37,233.0600000000013
2024-06-19,01_gap,long,22975.29,148.0,tp,88,210.32857142857392
2024-06-21,01_gap,short,23176.88,-52.0,stop,1,-245.4599999999955
2024-06-24,01_gap,short,23119.54,148.0,tp,16,-138.64428571428653
2024-06-25,01_gap,short,22713.0,148.0,tp,11,-114.20000000000073
2024-06-26,01_gap,long,23024.59,-52.0,stop,138,129.77999999999884
2024-06-27,01_gap,short,22776.33,-52.0,stop,2,-214.82428571428318
2024-07-03,01_gap,long,23086.34,-52.0,stop,13,204.85000000000218
2024-07-04,01_gap,long,23422.37,87.78000000000247,time_1330,264,250.69857142856927
2024-07-10,01_gap,short,23787.06,-52.0,stop,9,-111.11000000000422
2024-07-11,01_gap,long,24247.62,-52.0,stop,16,260.3842857142845
2024-07-12,01_gap,short,23835.24,-52.0,stop,1,-548.3557142857135
2024-07-18,01_gap,short,23277.77,-52.0,stop,8,-488.0171428571448
2024-07-19,01_gap,short,23216.84,148.0,tp,49,-185.96571428571406
2024-07-23,01_gap,long,22627.05,148.0,tp,199,373.01714285714115
2024-07-26,01_gap,short,21922.04,-52.0,stop,4,-938.6314285714252
2024-07-29,01_gap,long,22461.91,-52.0,stop,1,324.2971428571436
2024-07-30,01_gap,short,21993.72,-52.0,stop,11,-158.65428571428492
2024-07-31,01_gap,short,22072.24,-52.0,stop,1,-163.55714285714566
2024-08-01,01_gap,long,22652.01,-52.0,stop,1,441.6857142857152
2024-08-02,01_gap,short,21968.2,-52.0,stop,10,-673.3585714285655
2024-08-05,01_gap,short,20568.97,148.0,tp,1,-1050.5557142857142
2024-08-06,01_gap,long,20600.19,-52.0,stop,4,774.0485714285714
2024-08-08,01_gap,short,20877.29,-52.0,stop,5,-414.67857142856883
2024-08-09,01_gap,long,21420.37,-52.0,stop,12,554.5571428571457
2024-08-14,01_gap,long,22060.09,-52.0,stop,73,258.0
2024-08-16,01_gap,long,22287.21,-52.0,stop,4,393.6142857142877
2024-08-29,01_gap,short,22053.36,-52.0,stop,3,-315.45857142857494
2024-09-02,01_gap,long,22411.69,-52.0,stop,11,141.971428571429
2024-09-04,01_gap,short,21119.54,148.0,tp,2,-985.0785714285703
2024-09-05,01_gap,long,21350.92,-52.0,stop,210,258.6528571428571
2024-09-09,01_gap,short,20955.57,-52.0,stop,1,-492.2142857142826
2024-09-10,01_gap,long,21304.38,-52.0,stop,11,160.51142857142986
2024-09-12,01_gap,long,21549.18,-52.0,stop,2,521.8328571428538
2024-09-13,01_gap,long,21778.1,-52.0,stop,18,125.27857142856737
2024-09-20,01_gap,long,22320.09,-52.0,stop,23,272.17857142857247
2024-09-25,01_gap,long,22674.85,44.43000000000029,time_1330,264,248.82000000000335
2024-09-26,01_gap,long,22913.94,-52.0,stop,12,166.28285714285812
2024-09-27,01_gap,long,23004.16,-52.0,stop,93,164.1314285714252
2024-09-30,01_gap,short,22622.21,-52.0,stop,5,-215.78714285714523
2024-10-01,01_gap,long,22408.31,-52.0,stop,17,176.92428571428536
2024-10-07,01_gap,long,22535.65,148.0,tp,20,236.6428571428587
2024-10-09,01_gap,long,22883.76,-52.0,stop,1,265.0585714285735
2024-10-11,01_gap,long,22778.81,148.0,tp,29,112.93428571428376
2024-10-15,01_gap,long,23128.81,148.0,tp,51,141.44285714285797
2024-10-16,01_gap,short,22904.51,-52.0,stop,1,-373.0642857142848
2024-10-17,01_gap,long,23158.81,-52.0,stop,1,124.59428571428361
2024-10-18,01_gap,long,23643.52,-52.0,stop,1,587.8985714285736
2024-10-21,01_gap,long,23604.13,-52.0,stop,42,134.99142857142942
2024-10-22,01_gap,short,23416.89,-52.0,stop,164,-143.76142857142622
2024-10-23,01_gap,short,23379.49,-52.0,stop,1,-151.11142857143204
2024-10-25,01_gap,long,23313.04,-52.0,stop,32,111.86857142857116
2024-10-28,01_gap,long,23544.64,-52.0,stop,2,194.47999999999956
2024-10-29,01_gap,short,23042.17,148.0,tp,43,-155.9171428571426
2024-11-01,01_gap,short,22299.32,-52.0,stop,1,-543.6314285714288
2024-11-08,01_gap,long,23660.53,-52.0,stop,6,259.8057142857142
2024-11-12,01_gap,short,23233.4,148.0,tp,101,-308.9971428571407
2024-11-15,01_gap,long,22828.28,-52.0,stop,81,128.4728571428568
2024-11-19,01_gap,long,22670.64,-52.0,stop,9,151.1457142857107
2024-11-22,01_gap,long,22922.93,-52.0,stop,48,335.27999999999884
2024-11-25,01_gap,long,23082.43,-52.0,stop,83,182.48428571428667
2024-11-26,01_gap,short,22758.24,-52.0,stop,83,-190.22857142857174
2024-11-29,01_gap,short,22100.22,-52.0,stop,8,-193.35428571428565
2024-12-02,01_gap,long,22599.73,148.0,tp,89,320.0528571428622
2024-12-03,01_gap,long,23069.54,-52.0,stop,49,334.69857142856927
2024-12-04,01_gap,long,23162.4,-52.0,stop,2,139.64428571428653
2024-12-11,01_gap,short,22929.7,-52.0,stop,34,-207.5628571428606
2024-12-12,01_gap,long,23129.04,-52.0,stop,59,209.8428571428558
2024-12-16,01_gap,long,23254.22,-52.0,stop,6,227.69142857143015
2024-12-19,01_gap,short,22802.09,-52.0,stop,1,-373.04428571428434
2024-12-20,01_gap,short,22779.05,-52.0,stop,1,-139.5214285714319
2024-12-23,01_gap,long,22890.27,148.0,tp,33,390.3757142857103
2024-12-24,01_gap,long,23268.7,-52.0,stop,114,206.4628571428584
2024-12-25,01_gap,long,23243.68,-52.0,stop,101,141.2642857142855
2024-12-31,01_gap,short,23058.53,-52.0,stop,236,-106.83714285714086
2025-01-03,01_gap,long,23092.07,-52.0,stop,1,244.04714285714
2025-01-06,01_gap,long,23265.11,-52.0,stop,2,358.25285714285565
2025-01-07,01_gap,long,23906.85,-52.0,stop,6,354.7042857142842
2025-01-08,01_gap,short,23520.04,-52.0,stop,1,-132.85999999999694
2025-01-14,01_gap,long,22637.1,-52.0,stop,2,125.19571428571726
2025-01-16,01_gap,long,22959.15,-52.0,stop,15,454.0185714285726
2025-01-17,01_gap,long,23152.79,-52.0,stop,2,147.1785714285761
2025-01-22,01_gap,long,23592.53,-52.0,stop,2,267.7599999999984
2025-02-03,01_gap,short,22510.09,-52.0,stop,1,-991.2971428571473
2025-02-04,01_gap,long,22883.87,-52.0,stop,28,195.94571428571362
2025-02-05,01_gap,long,23025.99,148.0,tp,10,251.55571428571784
2025-02-06,01_gap,long,23283.2,-52.0,stop,102,140.93428571428376
2025-02-11,01_gap,long,23394.14,-52.0,stop,172,152.17571428571682
2025-02-14,01_gap,short,23200.48,-52.0,stop,9,-202.90428571428492
2025-02-17,01_gap,long,23311.18,148.0,tp,104,143.57285714285536
2025-02-24,01_gap,short,23461.43,-52.0,stop,1,-240.2957142857158
2025-02-25,01_gap,short,23304.36,-52.0,stop,2,-241.32142857143117
2025-03-03,01_gap,short,22665.58,-52.0,stop,2,-410.4114285714277
2025-03-04,01_gap,short,22403.39,-52.0,stop,9,-355.7314285714274
2025-03-05,01_gap,long,22923.85,-52.0,stop,2,283.93714285714304
2025-03-11,01_gap,short,21946.2,148.0,tp,6,-514.0914285714243
2025-03-12,01_gap,long,22204.9,-52.0,stop,1,131.00857142857058
2025-03-13,01_gap,long,22497.53,-52.0,stop,9,238.221428571429
2025-03-17,01_gap,long,22217.3,-52.0,stop,3,243.19285714285434
2025-03-18,01_gap,long,22267.81,-52.0,stop,56,156.46285714285477
2025-03-20,01_gap,long,22241.25,113.20000000000073,time_1330,264,280.35142857143
2025-03-24,01_gap,long,22360.88,-52.0,stop,17,158.23571428571813
2025-03-25,01_gap,long,22372.39,-52.0,stop,11,260.97428571428463
2025-03-27,01_gap,short,21985.0,41.70000000000073,time_1330,264,-268.50571428571493
2025-03-28,01_gap,short,21781.01,148.0,tp,81,-176.27142857142826
2025-03-31,01_gap,short,20985.45,-52.0,stop,1,-611.9285714285688
2025-04-01,01_gap,long,21010.89,-52.0,stop,1,302.9042857142849
2025-04-07,01_gap,short,19217.65,-12.37999999999738,time_1330,264,-2082.8428571428594
2025-04-08,01_gap,short,18443.57,-52.0,stop,21,-821.9342857142838
2025-04-09,01_gap,short,18207.14,-52.0,stop,11,-267.58000000000175
2025-04-10,01_gap,long,18972.16,34.36999999999898,time_1330,264,1585.9457142857173
2025-04-11,01_gap,short,18540.66,-52.0,stop,7,-480.89571428571435
2025-04-14,01_gap,long,19873.54,148.0,tp,5,327.6714285714261
2025-04-23,01_gap,long,19333.3,148.0,tp,94,534.6914285714302
2025-04-25,01_gap,long,19984.51,-52.0,stop,16,507.3442857142836
2025-05-02,01_gap,long,20599.78,-52.0,stop,40,371.78571428571377
2025-05-09,01_gap,long,20729.24,-52.0,stop,30,192.15999999999622
2025-05-12,01_gap,long,21030.93,84.31999999999971,time_1330,264,126.46428571428623
2025-05-13,01_gap,long,21599.21,-52.0,stop,3,481.46428571428623
2025-05-14,01_gap,long,21629.58,-52.0,stop,108,307.4442857142858
2025-05-20,01_gap,long,21708.63,-52.0,stop,45,189.87428571428245
