date,formula,direction,entry,pnl_pts,reason,held_bars,gap
2024-09-04,01_gap,short,21280.88,-52.0,stop,1,-985.0785714285703
2024-09-05,01_gap,long,21443.02,-52.0,stop,1,258.6528571428571
2024-09-09,01_gap,short,20978.74,-52.0,stop,1,-492.2142857142826
2024-09-10,01_gap,long,21249.78,-52.0,stop,1,160.51142857142986
2024-09-12,01_gap,long,21437.11,148.0,tp,1,521.8328571428538
2024-09-13,01_gap,long,21723.32,-52.0,stop,2,125.27857142856737
2024-09-20,01_gap,long,22254.42,-52.0,stop,2,272.17857142857247
2024-09-25,01_gap,long,22728.67,30.93000000000029,time_1330,8,248.82000000000335
2024-09-26,01_gap,long,22869.13,-52.0,stop,2,166.28285714285812
2024-09-27,01_gap,long,23045.28,-52.0,stop,1,164.1314285714252
2024-09-30,01_gap,short,22648.0,148.0,tp,1,-215.78714285714523
2024-10-01,01_gap,long,22439.11,-52.0,stop,1,176.92428571428536
2024-10-07,01_gap,long,22636.94,-52.0,stop,1,236.6428571428587
2024-10-09,01_gap,long,22850.0,-52.0,stop,1,265.0585714285735
2024-10-11,01_gap,long,22921.89,-52.0,stop,6,112.93428571428376
2024-10-15,01_gap,long,23121.3,148.0,tp,1,141.44285714285797
2024-10-16,01_gap,short,22989.36,-52.0,stop,1,-373.0642857142848
2024-10-17,01_gap,long,23009.33,-52.0,stop,2,124.59428571428361
2024-10-18,01_gap,long,23576.91,-52.0,stop,4,587.8985714285736
2024-10-21,01_gap,long,23598.12,-52.0,stop,1,134.99142857142942
2024-10-22,01_gap,short,23435.99,-52.0,stop,8,-143.76142857142622
2024-10-23,01_gap,short,23432.95,96.19000000000233,time_1330,8,-151.11142857143204
2024-10-25,01_gap,long,23312.49,-52.0,stop,4,111.86857142857116
2024-10-28,01_gap,long,23456.34,-52.0,stop,1,194.47999999999956
2024-10-29,01_gap,short,22925.16,148.0,tp,1,-155.9171428571426
2024-11-01,01_gap,short,22443.74,-52.0,stop,1,-543.6314285714288
2024-11-08,01_gap,long,23641.76,-52.0,stop,2,259.8057142857142
2024-11-12,01_gap,short,23120.75,-52.0,stop,1,-308.9971428571407
2024-11-15,01_gap,long,22868.34,-52.0,stop,1,128.4728571428568
2024-11-19,01_gap,long,22628.53,148.0,tp,2,151.1457142857107
2024-11-22,01_gap,long,22881.54,20.779999999998836,time_1330,8,335.27999999999884
2024-11-25,01_gap,long,23119.2,-52.0,stop,1,182.48428571428667
2024-11-26,01_gap,short,22722.66,-52.0,stop,1,-190.22857142857174
2024-11-29,01_gap,short,22215.75,-52.0,stop,1,-193.35428571428565
2024-12-02,01_gap,long,22648.39,148.0,tp,7,320.0528571428622
2024-12-03,01_gap,long,23072.86,-52.0,stop,1,334.69857142856927
2024-12-04,01_gap,long,23081.53,148.0,tp,8,139.64428571428653
2024-12-11,01_gap,short,22959.4,-52.0,stop,1,-207.5628571428606
2024-12-12,01_gap,long,23137.7,-52.0,stop,1,209.8428571428558
2024-12-16,01_gap,long,23217.18,-52.0,stop,1,227.69142857143015
2024-12-19,01_gap,short,22839.59,-52.0,stop,7,-373.04428571428434
2024-12-20,01_gap,short,22790.82,148.0,tp,5,-139.5214285714319
2024-12-23,01_gap,long,22946.89,148.0,tp,1,390.3757142857103
2024-12-24,01_gap,long,23236.95,-52.0,stop,5,206.4628571428584
2024-12-25,01_gap,long,23227.53,-52.0,stop,2,141.2642857142855
2024-12-31,01_gap,short,22984.94,-52.0,stop,1,-106.83714285714086
2025-01-03,01_gap,long,22995.45,-52.0,stop,1,244.04714285714
2025-01-06,01_gap,long,23269.72,148.0,tp,1,358.25285714285565
2025-01-07,01_gap,long,23824.34,-52.0,stop,2,354.7042857142842
2025-01-08,01_gap,short,23598.37,148.0,tp,6,-132.85999999999694
2025-01-14,01_gap,long,22577.48,148.0,tp,1,125.19571428571726
2025-01-16,01_gap,long,22914.1,148.0,tp,3,454.0185714285726
2025-01-17,01_gap,long,22955.76,148.0,tp,1,147.1785714285761
2025-01-22,01_gap,long,23558.14,-34.72999999999956,time_1330,8,267.7599999999984
2025-02-03,01_gap,short,22742.23,148.0,tp,1,-991.2971428571473
2025-02-04,01_gap,long,22856.7,-52.0,stop,4,195.94571428571362
2025-02-05,01_gap,long,23218.92,-52.0,stop,1,251.55571428571784
2025-02-06,01_gap,long,23337.91,-52.0,stop,1,140.93428571428376
2025-02-11,01_gap,long,23391.0,-52.0,stop,4,152.17571428571682
2025-02-14,01_gap,short,23236.95,82.34000000000015,time_1330,8,-202.90428571428492
2025-02-17,01_gap,long,23386.17,117.16000000000349,time_1330,8,143.57285714285536
2025-02-24,01_gap,short,23493.58,-52.0,stop,1,-240.2957142857158
2025-02-25,01_gap,short,23268.29,-52.0,stop,1,-241.32142857143117
2025-03-03,01_gap,short,22692.33,-52.0,stop,1,-410.4114285714277
2025-03-04,01_gap,short,22410.69,-52.0,stop,1,-355.7314285714274
2025-03-05,01_gap,long,22915.39,-52.0,stop,1,283.93714285714304
2025-03-11,01_gap,short,21882.5,-52.0,stop,1,-514.0914285714243
2025-03-12,01_gap,long,22215.62,148.0,tp,2,131.00857142857058
2025-03-13,01_gap,long,22428.52,-52.0,stop,1,238.221428571429
2025-03-17,01_gap,long,22188.22,-52.0,stop,7,243.19285714285434
2025-03-18,01_gap,long,22320.82,-52.0,stop,1,156.46285714285477
2025-03-20,01_gap,long,22255.11,120.14999999999782,time_1330,8,280.35142857143
2025-03-24,01_gap,long,22288.24,-52.0,stop,1,158.23571428571813
2025-03-25,01_gap,long,22346.27,-52.0,stop,1,260.97428571428463
2025-03-27,01_gap,short,21992.07,38.31000000000131,time_1330,8,-268.50571428571493
2025-03-28,01_gap,short,21755.38,148.0,tp,2,-176.27142857142826
2025-03-31,01_gap,short,21072.67,148.0,tp,1,-611.9285714285688
2025-04-01,01_gap,long,21054.7,148.0,tp,3,302.9042857142849
2025-04-07,01_gap,short,19254.93,20.580000000001746,time_1330,8,-2082.8428571428594
2025-04-08,01_gap,short,18662.88,148.0,tp,1,-821.9342857142838
2025-04-09,01_gap,short,18057.19,-52.0,stop,1,-267.58000000000175
2025-04-10,01_gap,long,19013.28,-15.25,time_1330,8,1585.9457142857173
2025-04-11,01_gap,short,18952.08,-52.0,stop,1,-480.89571428571435
2025-04-14,01_gap,long,19796.23,-52.0,stop,1,327.6714285714261
2025-04-23,01_gap,long,19460.34,-52.0,stop,1,534.6914285714302
2025-04-25,01_gap,long,19928.16,-52.0,stop,2,507.3442857142836
2025-05-02,01_gap,long,20586.98,148.0,tp,7,371.78571428571377
2025-05-09,01_gap,long,20689.91,148.0,tp,3,192.15999999999622
2025-05-12,01_gap,long,21149.74,-52.0,stop,3,126.46428571428623
2025-05-13,01_gap,long,21522.6,-52.0,stop,1,481.46428571428623
2025-05-14,01_gap,long,21645.4,-52.0,stop,2,307.4442857142858
2025-05-20,01_gap,long,21697.79,-52.0,stop,1,189.87428571428245
