date,formula,direction,entry,pnl_pts,reason,held_bars
2025-02-07,03_resonance,long,23380.3,92.27999999999884,time_1330,43
2025-02-10,03_resonance,short,23220.95,-77.81999999999971,time_1330,31
2025-02-11,03_resonance,long,23348.48,78.5,time_1330,5
2025-02-12,03_resonance,short,23299.78,-85.24000000000524,time_1330,6
2025-02-13,03_resonance,short,23242.88,-244.0,stop,15
2025-02-14,03_resonance,short,23169.24,-67.25999999999476,time_1330,22
2025-02-17,03_resonance,long,23441.81,114.45999999999913,time_1330,36
2025-02-18,03_resonance,long,23534.07,46.80000000000291,time_1330,49
2025-02-19,03_resonance,long,23657.94,-91.23999999999796,time_1330,28
2025-02-20,03_resonance,short,23505.13,0.5200000000040745,time_1330,14
2025-02-21,03_resonance,long,23729.09,-100.0199999999968,time_1330,2
2025-02-24,03_resonance,short,23565.31,-4.0,time_eod,1
2025-02-25,03_resonance,short,23283.89,-45.30000000000291,time_1330,9
2025-02-26,03_resonance,long,23316.14,226.0,time_1330,14
2025-02-27,03_resonance,long,23255.83,-244.0,stop,20
2025-03-04,03_resonance,long,22676.68,-59.30000000000291,time_1330,8
2025-03-06,03_resonance,long,22854.53,-70.09999999999854,time_1330,35
2025-03-07,03_resonance,short,22548.2,-10.659999999996217,time_1330,2
2025-03-10,03_resonance,short,22497.25,35.5,time_1330,24
2025-03-11,03_resonance,short,22100.7,4.220000000001164,time_1330,1
2025-03-12,03_resonance,long,22368.03,-244.0,stop,23
2025-03-13,03_resonance,short,22105.41,146.15999999999622,time_1330,11
2025-03-14,03_resonance,short,21929.33,-162.05999999999767,time_1330,40
2025-03-18,03_resonance,long,22229.73,14.440000000002328,time_1330,23
2025-03-19,03_resonance,short,22059.21,167.8199999999997,time_1330,14
2025-03-20,03_resonance,long,22346.72,15.459999999999127,time_1330,26
2025-03-21,03_resonance,short,22259.66,58.33999999999651,time_1330,6
2025-03-24,03_resonance,short,22264.06,249.12000000000262,time_1330,45
2025-03-25,03_resonance,long,22282.87,26.139999999999418,time_1330,10
2025-03-26,03_resonance,short,22263.02,-99.62000000000262,time_1330,25
2025-03-31,03_resonance,short,20695.9,-4.0,time_eod,1
2025-04-01,03_resonance,long,21296.98,-73.08000000000175,time_1330,4
2025-04-02,03_resonance,long,21303.57,-6.220000000001164,time_1330,52
2025-04-09,03_resonance,long,18105.25,-244.0,stop,5
2025-04-11,03_resonance,long,19030.97,879.6999999999971,time_1330,46
2025-04-15,03_resonance,short,19855.09,-39.400000000001455,time_1330,22
2025-04-17,03_resonance,short,19390.24,-6.319999999999709,time_1330,17
2025-04-18,03_resonance,long,19404.32,-0.31999999999970896,time_1330,6
2025-04-21,03_resonance,short,19129.3,74.13999999999942,time_1330,32
2025-04-22,03_resonance,short,18955.9,202.76000000000204,time_1330,34
2025-04-24,03_resonance,long,19717.36,-244.0,stop,3
2025-04-25,03_resonance,long,19958.16,-147.44000000000233,time_1330,14
2025-04-28,03_resonance,short,20008.3,-33.400000000001455,time_1330,2
2025-04-29,03_resonance,short,20015.69,-244.0,stop,8
2025-04-30,03_resonance,short,20223.36,15.779999999998836,time_1330,48
2025-05-02,03_resonance,long,20787.64,-4.0,time_eod,1
2025-05-05,03_resonance,long,20789.85,-244.0,stop,2
2025-05-06,03_resonance,short,20592.64,99.58000000000175,time_1330,17
2025-05-07,03_resonance,short,20540.43,150.59999999999854,time_1330,48
2025-05-08,03_resonance,long,20689.33,-20.880000000004657,time_1330,29
2025-05-09,03_resonance,long,20725.69,356.06000000000495,time_1330,50
2025-05-12,03_resonance,long,21118.53,-6.559999999997672,time_1330,4
2025-05-14,03_resonance,long,21700.34,129.27999999999884,time_1330,12
2025-05-15,03_resonance,short,21719.5,-51.16000000000349,time_1330,49
2025-05-16,03_resonance,short,21802.5,-13.599999999998545,time_1330,29
2025-05-19,03_resonance,short,21636.29,221.72000000000116,time_1330,23
2025-05-20,03_resonance,short,21657.96,225.86000000000058,time_1330,39
2025-05-21,03_resonance,long,21681.97,369.77999999999884,time_1330,39
