date,formula,direction,entry,pnl_pts,reason,held_bars,gap
2024-11-08,01_gap,long,23640.73,-244.0,stop,36,259.8057142857142
2024-11-12,01_gap,short,23205.13,322.3600000000006,time_1330,52,-308.9971428571407
2024-11-15,01_gap,long,22877.43,-244.0,stop,17,128.4728571428568
2024-11-19,01_gap,long,22699.37,-244.0,stop,1,151.1457142857107
2024-11-22,01_gap,long,22885.03,149.77999999999884,time_1330,52,335.27999999999884
2024-11-25,01_gap,long,23077.56,-244.0,stop,47,182.48428571428667
2024-11-26,01_gap,short,22741.1,-5.260000000002037,time_1330,52,-190.22857142857174
2024-11-29,01_gap,short,22063.35,-244.0,stop,1,-193.35428571428565
2024-12-02,01_gap,long,22614.21,366.22000000000116,time_1330,52,320.0528571428622
2024-12-03,01_gap,long,23033.18,20.400000000001455,time_1330,52,334.69857142856927
2024-12-04,01_gap,long,23143.11,65.94000000000233,time_1330,52,139.64428571428653
2024-12-11,01_gap,short,22906.42,-244.0,stop,6,-207.5628571428606
2024-12-12,01_gap,long,23126.4,-41.63999999999942,time_1330,52,209.8428571428558
2024-12-16,01_gap,long,23219.44,-244.0,stop,18,227.69142857143015
2024-12-19,01_gap,short,22875.2,-30.5,time_1330,52,-373.04428571428434
2024-12-20,01_gap,short,22801.34,201.6800000000003,time_1330,52,-139.5214285714319
2024-12-23,01_gap,long,22887.61,430.0400000000009,time_1330,52,390.3757142857103
2024-12-24,01_gap,long,23312.66,-244.0,stop,35,206.4628571428584
2024-12-25,01_gap,long,23250.57,52.5,time_1330,52,141.2642857142855
2024-12-31,01_gap,short,23042.24,-85.55999999999767,time_1330,52,-106.83714285714086
2025-01-03,01_gap,long,23033.57,-244.0,stop,12,244.04714285714
2025-01-06,01_gap,long,23245.46,599.0200000000041,time_1330,52,358.25285714285565
2025-01-07,01_gap,long,23877.66,-244.0,stop,21,354.7042857142842
2025-01-08,01_gap,short,23570.61,269.09999999999854,time_1330,52,-132.85999999999694
2025-01-14,01_gap,long,22653.1,128.20000000000437,time_1330,52,125.19571428571726
2025-01-16,01_gap,long,22913.48,219.09999999999854,time_1330,52,454.0185714285726
2025-01-17,01_gap,long,23094.18,-244.0,stop,3,147.1785714285761
2025-01-22,01_gap,long,23586.44,-40.0199999999968,time_1330,52,267.7599999999984
